contrast,estimate,SE,df,t.ratio,p.value
CN1 H3700 A_Wet - ALL G3200 B_Dry,0.288179910364695,NA,1051,NA,NA
CN1 H3700 A_Wet - ANT G3200 B_Dry,-0.7529843288905407,NA,1051,NA,NA
CN1 H3700 A_Wet - CN1 G3200 B_Dry,-0.10074491369952665,NA,1051,NA,NA
CN1 H3700 A_Wet - VER G3200 B_Dry,-0.06885189776770975,NA,1051,NA,NA
CN1 H3700 A_Wet - ALL H3700 B_Dry,0.2699274855046347,NA,1051,NA,NA
CN1 H3700 A_Wet - ANT H3700 B_Dry,-0.771236753750601,NA,1051,NA,NA
CN1 H3700 A_Wet - CN1 H3700 B_Dry,-0.1417594959318501,NA,1051,NA,NA
CN1 H3700 A_Wet - VER H3700 B_Dry,-0.06913741269591103,NA,1051,NA,NA
VER H3700 A_Wet - ALL A200 B_Dry,0.03378850012388588,NA,1051,NA,NA
VER H3700 A_Wet - ANT A200 B_Dry,-0.007375739131349791,NA,1051,NA,NA
VER H3700 A_Wet - CN1 A200 B_Dry,-0.032028808163461424,NA,1051,NA,NA
VER H3700 A_Wet - VER A200 B_Dry,0.0396958182650127,NA,1051,NA,NA
VER H3700 A_Wet - ALL B700 B_Dry,0.014354090381232566,NA,1051,NA,NA
VER H3700 A_Wet - ANT B700 B_Dry,-0.01684443538596748,NA,1051,NA,NA
VER H3700 A_Wet - CN1 B700 B_Dry,-0.011067760627168174,NA,1051,NA,NA
VER H3700 A_Wet - VER B700 B_Dry,0.027381759937263706,NA,1051,NA,NA
VER H3700 A_Wet - ALL C1200 B_Dry,0.02124085935172843,NA,1051,NA,NA
VER H3700 A_Wet - ANT C1200 B_Dry,-0.06690971385920248,NA,1051,NA,NA
VER H3700 A_Wet - CN1 C1200 B_Dry,-0.04398849988953395,NA,1051,NA,NA
VER H3700 A_Wet - VER C1200 B_Dry,0.014639882150728421,NA,1051,NA,NA
VER H3700 A_Wet - ALL D1700 B_Dry,0.011944989798091499,NA,1051,NA,NA
VER H3700 A_Wet - ANT D1700 B_Dry,-0.014411257423388335,NA,1051,NA,NA
VER H3700 A_Wet - CN1 D1700 B_Dry,-0.031335996907160456,NA,1051,NA,NA
VER H3700 A_Wet - VER D1700 B_Dry,0.025409660038137348,NA,1051,NA,NA
VER H3700 A_Wet - ALL E2200 B_Dry,-0.032631100591999265,NA,1051,NA,NA
VER H3700 A_Wet - ANT E2200 B_Dry,-0.07125645747009271,NA,1051,NA,NA
VER H3700 A_Wet - CN1 E2200 B_Dry,-0.10270403610760258,NA,1051,NA,NA
VER H3700 A_Wet - VER E2200 B_Dry,-0.1217225724476527,NA,1051,NA,NA
VER H3700 A_Wet - ALL F2700 B_Dry,0.016173203157478142,NA,1051,NA,NA
VER H3700 A_Wet - ANT F2700 B_Dry,-0.07294339550417073,NA,1051,NA,NA
VER H3700 A_Wet - CN1 F2700 B_Dry,-0.035275175999590694,NA,1051,NA,NA
VER H3700 A_Wet - VER F2700 B_Dry,0.00834037980599543,NA,1051,NA,NA
VER H3700 A_Wet - ALL G3200 B_Dry,0.21555782712875587,NA,1051,NA,NA
VER H3700 A_Wet - ANT G3200 B_Dry,-0.8256064121264798,NA,1051,NA,NA
VER H3700 A_Wet - CN1 G3200 B_Dry,-0.17336699693546573,NA,1051,NA,NA
VER H3700 A_Wet - VER G3200 B_Dry,-0.14147398100364883,NA,1051,NA,NA
VER H3700 A_Wet - ALL H3700 B_Dry,0.19730540226869558,NA,1051,NA,NA
VER H3700 A_Wet - ANT H3700 B_Dry,-0.8438588369865401,NA,1051,NA,NA
VER H3700 A_Wet - CN1 H3700 B_Dry,-0.2143815791677892,NA,1051,NA,NA
VER H3700 A_Wet - VER H3700 B_Dry,-0.1417594959318501,NA,1051,NA,NA
ALL A200 B_Dry - ANT A200 B_Dry,-0.04116423925523567,NA,1051,NA,NA
ALL A200 B_Dry - CN1 A200 B_Dry,-0.0658173082873473,NA,1051,NA,NA
ALL A200 B_Dry - VER A200 B_Dry,0.00590731814112682,NA,1051,NA,NA
ALL A200 B_Dry - ALL B700 B_Dry,-0.019434409742653314,NA,1051,NA,NA
ALL A200 B_Dry - ANT B700 B_Dry,-0.050632935509853365,NA,1051,NA,NA
ALL A200 B_Dry - CN1 B700 B_Dry,-0.044856260751054054,NA,1051,NA,NA
ALL A200 B_Dry - VER B700 B_Dry,-0.0064067401866221745,NA,1051,NA,NA
ALL A200 B_Dry - ALL C1200 B_Dry,-0.012547640772157451,NA,1051,NA,NA
ALL A200 B_Dry - ANT C1200 B_Dry,-0.10069821398308836,NA,1051,NA,NA
ALL A200 B_Dry - CN1 C1200 B_Dry,-0.07777700001341982,NA,1051,NA,NA
ALL A200 B_Dry - VER C1200 B_Dry,-0.019148617973157457,NA,1051,NA,NA
ALL A200 B_Dry - ALL D1700 B_Dry,-0.02184351032579438,NA,1051,NA,NA
ALL A200 B_Dry - ANT D1700 B_Dry,-0.048199757547274215,NA,1051,NA,NA
ALL A200 B_Dry - CN1 D1700 B_Dry,-0.06512449703104634,NA,1051,NA,NA
ALL A200 B_Dry - VER D1700 B_Dry,-0.008378840085748532,NA,1051,NA,NA
ALL A200 B_Dry - ALL E2200 B_Dry,-0.06641960071588515,NA,1051,NA,NA
ALL A200 B_Dry - ANT E2200 B_Dry,-0.10504495759397858,NA,1051,NA,NA
ALL A200 B_Dry - CN1 E2200 B_Dry,-0.13649253623148846,NA,1051,NA,NA
ALL A200 B_Dry - VER E2200 B_Dry,-0.15551107257153857,NA,1051,NA,NA
ALL A200 B_Dry - ALL F2700 B_Dry,-0.017615296966407738,NA,1051,NA,NA
ALL A200 B_Dry - ANT F2700 B_Dry,-0.10673189562805661,NA,1051,NA,NA
ALL A200 B_Dry - CN1 F2700 B_Dry,-0.06906367612347658,NA,1051,NA,NA
ALL A200 B_Dry - VER F2700 B_Dry,-0.025448120317890448,NA,1051,NA,NA
ALL A200 B_Dry - ALL G3200 B_Dry,0.18176932700487,NA,1051,NA,NA
ALL A200 B_Dry - ANT G3200 B_Dry,-0.8593949122503657,NA,1051,NA,NA
ALL A200 B_Dry - CN1 G3200 B_Dry,-0.2071554970593516,NA,1051,NA,NA
ALL A200 B_Dry - VER G3200 B_Dry,-0.1752624811275347,NA,1051,NA,NA
ALL A200 B_Dry - ALL H3700 B_Dry,0.1635169021448097,NA,1051,NA,NA
ALL A200 B_Dry - ANT H3700 B_Dry,-0.877647337110426,NA,1051,NA,NA
ALL A200 B_Dry - CN1 H3700 B_Dry,-0.24817007929167506,NA,1051,NA,NA
ALL A200 B_Dry - VER H3700 B_Dry,-0.17554799605573598,NA,1051,NA,NA
ANT A200 B_Dry - CN1 A200 B_Dry,-0.024653069032111632,NA,1051,NA,NA
ANT A200 B_Dry - VER A200 B_Dry,0.04707155739636249,NA,1051,NA,NA
ANT A200 B_Dry - ALL B700 B_Dry,0.021729829512582358,NA,1051,NA,NA
ANT A200 B_Dry - ANT B700 B_Dry,-0.009468696254617692,NA,1051,NA,NA
ANT A200 B_Dry - CN1 B700 B_Dry,-0.003692021495818383,NA,1051,NA,NA
ANT A200 B_Dry - VER B700 B_Dry,0.034757499068613494,NA,1051,NA,NA
ANT A200 B_Dry - ALL C1200 B_Dry,0.02861659848307822,NA,1051,NA,NA
ANT A200 B_Dry - ANT C1200 B_Dry,-0.059533974727852684,NA,1051,NA,NA
ANT A200 B_Dry - CN1 C1200 B_Dry,-0.036612760758184155,NA,1051,NA,NA
ANT A200 B_Dry - VER C1200 B_Dry,0.022015621282078214,NA,1051,NA,NA
ANT A200 B_Dry - ALL D1700 B_Dry,0.01932072892944129,NA,1051,NA,NA
ANT A200 B_Dry - ANT D1700 B_Dry,-0.007035518292038544,NA,1051,NA,NA
ANT A200 B_Dry - CN1 D1700 B_Dry,-0.023960257775810664,NA,1051,NA,NA
ANT A200 B_Dry - VER D1700 B_Dry,0.03278539916948714,NA,1051,NA,NA
ANT A200 B_Dry - ALL E2200 B_Dry,-0.025255361460649477,NA,1051,NA,NA
ANT A200 B_Dry - ANT E2200 B_Dry,-0.06388071833874291,NA,1051,NA,NA
ANT A200 B_Dry - CN1 E2200 B_Dry,-0.09532829697625278,NA,1051,NA,NA
ANT A200 B_Dry - VER E2200 B_Dry,-0.1143468333163029,NA,1051,NA,NA
ANT A200 B_Dry - ALL F2700 B_Dry,0.023548942288827934,NA,1051,NA,NA
ANT A200 B_Dry - ANT F2700 B_Dry,-0.06556765637282094,NA,1051,NA,NA
ANT A200 B_Dry - CN1 F2700 B_Dry,-0.027899436868240902,NA,1051,NA,NA
ANT A200 B_Dry - VER F2700 B_Dry,0.015716118937345223,NA,1051,NA,NA
ANT A200 B_Dry - ALL G3200 B_Dry,0.2229335662601057,NA,1051,NA,NA
ANT A200 B_Dry - ANT G3200 B_Dry,-0.81823067299513,NA,1051,NA,NA
ANT A200 B_Dry - CN1 G3200 B_Dry,-0.16599125780411594,NA,1051,NA,NA
ANT A200 B_Dry - VER G3200 B_Dry,-0.13409824187229905,NA,1051,NA,NA
ANT A200 B_Dry - ALL H3700 B_Dry,0.2046811414000454,NA,1051,NA,NA
ANT A200 B_Dry - ANT H3700 B_Dry,-0.8364830978551903,NA,1051,NA,NA
ANT A200 B_Dry - CN1 H3700 B_Dry,-0.2070058400364394,NA,1051,NA,NA
ANT A200 B_Dry - VER H3700 B_Dry,-0.13438375680050033,NA,1051,NA,NA
CN1 A200 B_Dry - VER A200 B_Dry,0.07172462642847413,NA,1051,NA,NA
CN1 A200 B_Dry - ALL B700 B_Dry,0.04638289854469399,NA,1051,NA,NA
CN1 A200 B_Dry - ANT B700 B_Dry,0.01518437277749394,NA,1051,NA,NA
CN1 A200 B_Dry - CN1 B700 B_Dry,0.02096104753629325,NA,1051,NA,NA
CN1 A200 B_Dry - VER B700 B_Dry,0.05941056810072513,NA,1051,NA,NA
CN1 A200 B_Dry - ALL C1200 B_Dry,0.053269667515189856,NA,1051,NA,NA
CN1 A200 B_Dry - ANT C1200 B_Dry,-0.03488090569574105,NA,1051,NA,NA
CN1 A200 B_Dry - CN1 C1200 B_Dry,-0.011959691726072523,NA,1051,NA,NA
CN1 A200 B_Dry - VER C1200 B_Dry,0.046668690314189847,NA,1051,NA,NA
CN1 A200 B_Dry - ALL D1700 B_Dry,0.04397379796155292,NA,1051,NA,NA
CN1 A200 B_Dry - ANT D1700 B_Dry,0.01761755074007309,NA,1051,NA,NA
CN1 A200 B_Dry - CN1 D1700 B_Dry,6.928112563009681e-4,NA,1051,NA,NA
CN1 A200 B_Dry - VER D1700 B_Dry,0.05743846820159877,NA,1051,NA,NA
CN1 A200 B_Dry - ALL E2200 B_Dry,-6.022924285378449e-4,NA,1051,NA,NA
CN1 A200 B_Dry - ANT E2200 B_Dry,-0.039227649306631286,NA,1051,NA,NA
CN1 A200 B_Dry - CN1 E2200 B_Dry,-0.07067522794414115,NA,1051,NA,NA
CN1 A200 B_Dry - VER E2200 B_Dry,-0.08969376428419126,NA,1051,NA,NA
CN1 A200 B_Dry - ALL F2700 B_Dry,0.04820201132093957,NA,1051,NA,NA
CN1 A200 B_Dry - ANT F2700 B_Dry,-0.04091458734070931,NA,1051,NA,NA
CN1 A200 B_Dry - CN1 F2700 B_Dry,-0.0032463678361292717,NA,1051,NA,NA
CN1 A200 B_Dry - VER F2700 B_Dry,0.040369187969456856,NA,1051,NA,NA
CN1 A200 B_Dry - ALL G3200 B_Dry,0.2475866352922173,NA,1051,NA,NA
CN1 A200 B_Dry - ANT G3200 B_Dry,-0.7935776039630184,NA,1051,NA,NA
CN1 A200 B_Dry - CN1 G3200 B_Dry,-0.1413381887720043,NA,1051,NA,NA
CN1 A200 B_Dry - VER G3200 B_Dry,-0.1094451728401874,NA,1051,NA,NA
CN1 A200 B_Dry - ALL H3700 B_Dry,0.22933421043215702,NA,1051,NA,NA
CN1 A200 B_Dry - ANT H3700 B_Dry,-0.8118300288230786,NA,1051,NA,NA
CN1 A200 B_Dry - CN1 H3700 B_Dry,-0.18235277100432776,NA,1051,NA,NA
CN1 A200 B_Dry - VER H3700 B_Dry,-0.10973068776838868,NA,1051,NA,NA
VER A200 B_Dry - ALL B700 B_Dry,-0.025341727883780134,NA,1051,NA,NA
VER A200 B_Dry - ANT B700 B_Dry,-0.056540253650980185,NA,1051,NA,NA
VER A200 B_Dry - CN1 B700 B_Dry,-0.050763578892180874,NA,1051,NA,NA
VER A200 B_Dry - VER B700 B_Dry,-0.012314058327748994,NA,1051,NA,NA
VER A200 B_Dry - ALL C1200 B_Dry,-0.01845495891328427,NA,1051,NA,NA
VER A200 B_Dry - ANT C1200 B_Dry,-0.10660553212421518,NA,1051,NA,NA
VER A200 B_Dry - CN1 C1200 B_Dry,-0.08368431815454665,NA,1051,NA,NA
VER A200 B_Dry - VER C1200 B_Dry,-0.025055936114284277,NA,1051,NA,NA
VER A200 B_Dry - ALL D1700 B_Dry,-0.0277508284669212,NA,1051,NA,NA
VER A200 B_Dry - ANT D1700 B_Dry,-0.054107075688401035,NA,1051,NA,NA
VER A200 B_Dry - CN1 D1700 B_Dry,-0.07103181517217316,NA,1051,NA,NA
VER A200 B_Dry - VER D1700 B_Dry,-0.014286158226875352,NA,1051,NA,NA
VER A200 B_Dry - ALL E2200 B_Dry,-0.07232691885701197,NA,1051,NA,NA
VER A200 B_Dry - ANT E2200 B_Dry,-0.11095227573510541,NA,1051,NA,NA
VER A200 B_Dry - CN1 E2200 B_Dry,-0.14239985437261526,NA,1051,NA,NA
VER A200 B_Dry - VER E2200 B_Dry,-0.1614183907126654,NA,1051,NA,NA
VER A200 B_Dry - ALL F2700 B_Dry,-0.023522615107534558,NA,1051,NA,NA
VER A200 B_Dry - ANT F2700 B_Dry,-0.11263921376918343,NA,1051,NA,NA
VER A200 B_Dry - CN1 F2700 B_Dry,-0.0749709942646034,NA,1051,NA,NA
VER A200 B_Dry - VER F2700 B_Dry,-0.03135543845901727,NA,1051,NA,NA
VER A200 B_Dry - ALL G3200 B_Dry,0.17586200886374317,NA,1051,NA,NA
VER A200 B_Dry - ANT G3200 B_Dry,-0.8653022303914925,NA,1051,NA,NA
VER A200 B_Dry - CN1 G3200 B_Dry,-0.21306281520047843,NA,1051,NA,NA
VER A200 B_Dry - VER G3200 B_Dry,-0.18116979926866153,NA,1051,NA,NA
VER A200 B_Dry - ALL H3700 B_Dry,0.15760958400368288,NA,1051,NA,NA
VER A200 B_Dry - ANT H3700 B_Dry,-0.8835546552515527,NA,1051,NA,NA
VER A200 B_Dry - CN1 H3700 B_Dry,-0.2540773974328019,NA,1051,NA,NA
VER A200 B_Dry - VER H3700 B_Dry,-0.1814553141968628,NA,1051,NA,NA
ALL B700 B_Dry - ANT B700 B_Dry,-0.03119852576720005,NA,1051,NA,NA
ALL B700 B_Dry - CN1 B700 B_Dry,-0.02542185100840074,NA,1051,NA,NA
ALL B700 B_Dry - VER B700 B_Dry,0.01302766955603114,NA,1051,NA,NA
ALL B700 B_Dry - ALL C1200 B_Dry,0.006886768970495862,NA,1051,NA,NA
ALL B700 B_Dry - ANT C1200 B_Dry,-0.08126380424043504,NA,1051,NA,NA
ALL B700 B_Dry - CN1 C1200 B_Dry,-0.05834259027076651,NA,1051,NA,NA
ALL B700 B_Dry - VER C1200 B_Dry,2.857917694958547e-4,NA,1051,NA,NA
ALL B700 B_Dry - ALL D1700 B_Dry,-0.0024091005831410675,NA,1051,NA,NA
ALL B700 B_Dry - ANT D1700 B_Dry,-0.0287653478046209,NA,1051,NA,NA
ALL B700 B_Dry - CN1 D1700 B_Dry,-0.04569008728839302,NA,1051,NA,NA
ALL B700 B_Dry - VER D1700 B_Dry,0.011055569656904782,NA,1051,NA,NA
ALL B700 B_Dry - ALL E2200 B_Dry,-0.04698519097323184,NA,1051,NA,NA
ALL B700 B_Dry - ANT E2200 B_Dry,-0.08561054785132527,NA,1051,NA,NA
ALL B700 B_Dry - CN1 E2200 B_Dry,-0.11705812648883514,NA,1051,NA,NA
ALL B700 B_Dry - VER E2200 B_Dry,-0.13607666282888525,NA,1051,NA,NA
ALL B700 B_Dry - ALL F2700 B_Dry,0.001819112776245576,NA,1051,NA,NA
ALL B700 B_Dry - ANT F2700 B_Dry,-0.0872974858854033,NA,1051,NA,NA
ALL B700 B_Dry - CN1 F2700 B_Dry,-0.04962926638082326,NA,1051,NA,NA
ALL B700 B_Dry - VER F2700 B_Dry,-0.006013710575237136,NA,1051,NA,NA
ALL B700 B_Dry - ALL G3200 B_Dry,0.20120373674752332,NA,1051,NA,NA
ALL B700 B_Dry - ANT G3200 B_Dry,-0.8399605025077124,NA,1051,NA,NA
ALL B700 B_Dry - CN1 G3200 B_Dry,-0.1877210873166983,NA,1051,NA,NA
ALL B700 B_Dry - VER G3200 B_Dry,-0.1558280713848814,NA,1051,NA,NA
ALL B700 B_Dry - ALL H3700 B_Dry,0.18295131188746303,NA,1051,NA,NA
ALL B700 B_Dry - ANT H3700 B_Dry,-0.8582129273677727,NA,1051,NA,NA
ALL B700 B_Dry - CN1 H3700 B_Dry,-0.22873566954902175,NA,1051,NA,NA
ALL B700 B_Dry - VER H3700 B_Dry,-0.15611358631308267,NA,1051,NA,NA
ANT B700 B_Dry - CN1 B700 B_Dry,0.005776674758799309,NA,1051,NA,NA
ANT B700 B_Dry - VER B700 B_Dry,0.04422619532323119,NA,1051,NA,NA
ANT B700 B_Dry - ALL C1200 B_Dry,0.03808529473769591,NA,1051,NA,NA
ANT B700 B_Dry - ANT C1200 B_Dry,-0.050065278473235,NA,1051,NA,NA
ANT B700 B_Dry - CN1 C1200 B_Dry,-0.027144064503566462,NA,1051,NA,NA
ANT B700 B_Dry - VER C1200 B_Dry,0.03148431753669591,NA,1051,NA,NA
ANT B700 B_Dry - ALL D1700 B_Dry,0.028789425184058984,NA,1051,NA,NA
ANT B700 B_Dry - ANT D1700 B_Dry,0.0024331779625791482,NA,1051,NA,NA
ANT B700 B_Dry - CN1 D1700 B_Dry,-0.014491561521192972,NA,1051,NA,NA
ANT B700 B_Dry - VER D1700 B_Dry,0.04225409542410483,NA,1051,NA,NA
ANT B700 B_Dry - ALL E2200 B_Dry,-0.015786665206031787,NA,1051,NA,NA
ANT B700 B_Dry - ANT E2200 B_Dry,-0.054412022084125225,NA,1051,NA,NA
ANT B700 B_Dry - CN1 E2200 B_Dry,-0.0858596007216351,NA,1051,NA,NA
ANT B700 B_Dry - VER E2200 B_Dry,-0.10487813706168521,NA,1051,NA,NA
ANT B700 B_Dry - ALL F2700 B_Dry,0.033017638543445624,NA,1051,NA,NA
ANT B700 B_Dry - ANT F2700 B_Dry,-0.05609896011820325,NA,1051,NA,NA
ANT B700 B_Dry - CN1 F2700 B_Dry,-0.018430740613623212,NA,1051,NA,NA
ANT B700 B_Dry - VER F2700 B_Dry,0.025184815191962914,NA,1051,NA,NA
ANT B700 B_Dry - ALL G3200 B_Dry,0.23240226251472337,NA,1051,NA,NA
ANT B700 B_Dry - ANT G3200 B_Dry,-0.8087619767405123,NA,1051,NA,NA
ANT B700 B_Dry - CN1 G3200 B_Dry,-0.15652256154949823,NA,1051,NA,NA
ANT B700 B_Dry - VER G3200 B_Dry,-0.12462954561768134,NA,1051,NA,NA
ANT B700 B_Dry - ALL H3700 B_Dry,0.21414983765466308,NA,1051,NA,NA
ANT B700 B_Dry - ANT H3700 B_Dry,-0.8270144016005726,NA,1051,NA,NA
ANT B700 B_Dry - CN1 H3700 B_Dry,-0.1975371437818217,NA,1051,NA,NA
ANT B700 B_Dry - VER H3700 B_Dry,-0.12491506054588263,NA,1051,NA,NA
CN1 B700 B_Dry - VER B700 B_Dry,0.03844952056443188,NA,1051,NA,NA
CN1 B700 B_Dry - ALL C1200 B_Dry,0.0323086199788966,NA,1051,NA,NA
CN1 B700 B_Dry - ANT C1200 B_Dry,-0.05584195323203431,NA,1051,NA,NA
CN1 B700 B_Dry - CN1 C1200 B_Dry,-0.03292073926236577,NA,1051,NA,NA
CN1 B700 B_Dry - VER C1200 B_Dry,0.025707642777896597,NA,1051,NA,NA
CN1 B700 B_Dry - ALL D1700 B_Dry,0.023012750425259673,NA,1051,NA,NA
CN1 B700 B_Dry - ANT D1700 B_Dry,-0.0033434967962201606,NA,1051,NA,NA
CN1 B700 B_Dry - CN1 D1700 B_Dry,-0.02026823627999228,NA,1051,NA,NA
CN1 B700 B_Dry - VER D1700 B_Dry,0.03647742066530552,NA,1051,NA,NA
CN1 B700 B_Dry - ALL E2200 B_Dry,-0.021563339964831094,NA,1051,NA,NA
CN1 B700 B_Dry - ANT E2200 B_Dry,-0.060188696842924536,NA,1051,NA,NA
CN1 B700 B_Dry - CN1 E2200 B_Dry,-0.0916362754804344,NA,1051,NA,NA
CN1 B700 B_Dry - VER E2200 B_Dry,-0.11065481182048452,NA,1051,NA,NA
CN1 B700 B_Dry - ALL F2700 B_Dry,0.027240963784646317,NA,1051,NA,NA
CN1 B700 B_Dry - ANT F2700 B_Dry,-0.06187563487700255,NA,1051,NA,NA
CN1 B700 B_Dry - CN1 F2700 B_Dry,-0.02420741537242252,NA,1051,NA,NA
CN1 B700 B_Dry - VER F2700 B_Dry,0.019408140433163606,NA,1051,NA,NA
CN1 B700 B_Dry - ALL G3200 B_Dry,0.22662558775592406,NA,1051,NA,NA
CN1 B700 B_Dry - ANT G3200 B_Dry,-0.8145386514993116,NA,1051,NA,NA
CN1 B700 B_Dry - CN1 G3200 B_Dry,-0.16229923630829754,NA,1051,NA,NA
CN1 B700 B_Dry - VER G3200 B_Dry,-0.13040622037648064,NA,1051,NA,NA
CN1 B700 B_Dry - ALL H3700 B_Dry,0.20837316289586377,NA,1051,NA,NA
CN1 B700 B_Dry - ANT H3700 B_Dry,-0.8327910763593719,NA,1051,NA,NA
CN1 B700 B_Dry - CN1 H3700 B_Dry,-0.203313818540621,NA,1051,NA,NA
CN1 B700 B_Dry - VER H3700 B_Dry,-0.13069173530468192,NA,1051,NA,NA
VER B700 B_Dry - ALL C1200 B_Dry,-0.006140900585535277,NA,1051,NA,NA
VER B700 B_Dry - ANT C1200 B_Dry,-0.09429147379646619,NA,1051,NA,NA
VER B700 B_Dry - CN1 C1200 B_Dry,-0.07137025982679765,NA,1051,NA,NA
VER B700 B_Dry - VER C1200 B_Dry,-0.012741877786535283,NA,1051,NA,NA
VER B700 B_Dry - ALL D1700 B_Dry,-0.015436770139172207,NA,1051,NA,NA
VER B700 B_Dry - ANT D1700 B_Dry,-0.04179301736065204,NA,1051,NA,NA
VER B700 B_Dry - CN1 D1700 B_Dry,-0.05871775684442416,NA,1051,NA,NA
VER B700 B_Dry - VER D1700 B_Dry,-0.0019720998991263573,NA,1051,NA,NA
VER B700 B_Dry - ALL E2200 B_Dry,-0.060012860529262975,NA,1051,NA,NA
VER B700 B_Dry - ANT E2200 B_Dry,-0.09863821740735641,NA,1051,NA,NA
VER B700 B_Dry - CN1 E2200 B_Dry,-0.13008579604486628,NA,1051,NA,NA
VER B700 B_Dry - VER E2200 B_Dry,-0.14910433238491638,NA,1051,NA,NA
VER B700 B_Dry - ALL F2700 B_Dry,-0.011208556779785564,NA,1051,NA,NA
VER B700 B_Dry - ANT F2700 B_Dry,-0.10032515544143443,NA,1051,NA,NA
VER B700 B_Dry - CN1 F2700 B_Dry,-0.0626569359368544,NA,1051,NA,NA
VER B700 B_Dry - VER F2700 B_Dry,-0.019041380131268274,NA,1051,NA,NA
VER B700 B_Dry - ALL G3200 B_Dry,0.18817606719149219,NA,1051,NA,NA
VER B700 B_Dry - ANT G3200 B_Dry,-0.8529881720637434,NA,1051,NA,NA
VER B700 B_Dry - CN1 G3200 B_Dry,-0.20074875687272942,NA,1051,NA,NA
VER B700 B_Dry - VER G3200 B_Dry,-0.16885574094091255,NA,1051,NA,NA
VER B700 B_Dry - ALL H3700 B_Dry,0.1699236423314319,NA,1051,NA,NA
VER B700 B_Dry - ANT H3700 B_Dry,-0.8712405969238037,NA,1051,NA,NA
VER B700 B_Dry - CN1 H3700 B_Dry,-0.24176333910505288,NA,1051,NA,NA
VER B700 B_Dry - VER H3700 B_Dry,-0.16914125586911383,NA,1051,NA,NA
ALL C1200 B_Dry - ANT C1200 B_Dry,-0.08815057321093091,NA,1051,NA,NA
ALL C1200 B_Dry - CN1 C1200 B_Dry,-0.06522935924126237,NA,1051,NA,NA
ALL C1200 B_Dry - VER C1200 B_Dry,-0.0066009772010000075,NA,1051,NA,NA
ALL C1200 B_Dry - ALL D1700 B_Dry,-0.00929586955363693,NA,1051,NA,NA
ALL C1200 B_Dry - ANT D1700 B_Dry,-0.03565211677511676,NA,1051,NA,NA
ALL C1200 B_Dry - CN1 D1700 B_Dry,-0.05257685625888889,NA,1051,NA,NA
ALL C1200 B_Dry - VER D1700 B_Dry,0.00416880068640892,NA,1051,NA,NA
ALL C1200 B_Dry - ALL E2200 B_Dry,-0.0538719599437277,NA,1051,NA,NA
ALL C1200 B_Dry - ANT E2200 B_Dry,-0.09249731682182114,NA,1051,NA,NA
ALL C1200 B_Dry - CN1 E2200 B_Dry,-0.123944895459331,NA,1051,NA,NA
ALL C1200 B_Dry - VER E2200 B_Dry,-0.14296343179938112,NA,1051,NA,NA
ALL C1200 B_Dry - ALL F2700 B_Dry,-0.005067656194250286,NA,1051,NA,NA
ALL C1200 B_Dry - ANT F2700 B_Dry,-0.09418425485589915,NA,1051,NA,NA
ALL C1200 B_Dry - CN1 F2700 B_Dry,-0.056516035351319126,NA,1051,NA,NA
ALL C1200 B_Dry - VER F2700 B_Dry,-0.012900479545732998,NA,1051,NA,NA
ALL C1200 B_Dry - ALL G3200 B_Dry,0.19431696777702745,NA,1051,NA,NA
ALL C1200 B_Dry - ANT G3200 B_Dry,-0.8468472714782083,NA,1051,NA,NA
ALL C1200 B_Dry - CN1 G3200 B_Dry,-0.19460785628719415,NA,1051,NA,NA
ALL C1200 B_Dry - VER G3200 B_Dry,-0.16271484035537725,NA,1051,NA,NA
ALL C1200 B_Dry - ALL H3700 B_Dry,0.17606454291696716,NA,1051,NA,NA
ALL C1200 B_Dry - ANT H3700 B_Dry,-0.8650996963382686,NA,1051,NA,NA
ALL C1200 B_Dry - CN1 H3700 B_Dry,-0.2356224385195176,NA,1051,NA,NA
ALL C1200 B_Dry - VER H3700 B_Dry,-0.16300035528357854,NA,1051,NA,NA
ANT C1200 B_Dry - CN1 C1200 B_Dry,0.022921213969668532,NA,1051,NA,NA
ANT C1200 B_Dry - VER C1200 B_Dry,0.0815495960099309,NA,1051,NA,NA
ANT C1200 B_Dry - ALL D1700 B_Dry,0.07885470365729398,NA,1051,NA,NA
ANT C1200 B_Dry - ANT D1700 B_Dry,0.05249845643581415,NA,1051,NA,NA
ANT C1200 B_Dry - CN1 D1700 B_Dry,0.03557371695204202,NA,1051,NA,NA
ANT C1200 B_Dry - VER D1700 B_Dry,0.09231937389733982,NA,1051,NA,NA
ANT C1200 B_Dry - ALL E2200 B_Dry,0.03427861326720321,NA,1051,NA,NA
ANT C1200 B_Dry - ANT E2200 B_Dry,-0.00434674361089023,NA,1051,NA,NA
ANT C1200 B_Dry - CN1 E2200 B_Dry,-0.035794322248400096,NA,1051,NA,NA
ANT C1200 B_Dry - VER E2200 B_Dry,-0.05481285858845021,NA,1051,NA,NA
ANT C1200 B_Dry - ALL F2700 B_Dry,0.08308291701668062,NA,1051,NA,NA
ANT C1200 B_Dry - ANT F2700 B_Dry,-0.0060336816449682515,NA,1051,NA,NA
ANT C1200 B_Dry - CN1 F2700 B_Dry,0.03163453785961178,NA,1051,NA,NA
ANT C1200 B_Dry - VER F2700 B_Dry,0.07525009366519791,NA,1051,NA,NA
ANT C1200 B_Dry - ALL G3200 B_Dry,0.28246754098795834,NA,1051,NA,NA
